rel_entidade;tipo;natureza;identificacao;descricao;data_aquisicao;rel_orgao;situacao;valor_atual;tipo_aquisicao
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; CÂMARA FOTOGRÁFICA;877; CAMERA DIGITAL CANON EOS T4 Í; 15/01/2013; PROMOÇÃO DO ESPORTE AMADOR; Ativo;R$ 270,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4794; ARMÁRIO AEREO COR BRANCA 6 PORTAS- DEMOVELLI; 14/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 77,20; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;5229; CADEIRA GIRATÓRIA EXECUTIVA-VICTOR; 14/01/2013; BENS INSERVÍVEIS; Ativo;R$ 46,10; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;6115; BANCO ESTOFADO C/ ESPUMA INJETADA- VICTOR; 14/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 72,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;6066; BANCO ESTOFADO C/ ESPUMA INJETADA- VICTOR; 14/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 72,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;6067; BANCO ESTOFADO C/ ESPUMA INJETADA- VICTOR; 14/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 72,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;5999; BANCO ESTOFADO C/ ESPUMA INJETADA- VICTOR; 14/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 72,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;6113; BANCO ESTOFADO C/ ESPUMA INJETADA- VICTOR; 14/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 72,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;6086; BANCO ESTOFADO C/ ESPUMA INJETADA- VICTOR; 14/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 72,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; CÂMARA FOTOGRÁFICA;888; CAMERA DIGITAL SONY DSC-W620 14.1 MP PRETA; 08/01/2013; BENS INSERVÍVEIS; Baixado;R$ 182,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;4406; CPU CORE I3 3.3GHZ/MB LGA1155/HB 500GB/MEM 4GB/GAB. 4BAIAS/GRAV. DVD; 08/01/2013; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 117,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;4793; FOGÃO 4 BOCAS-MUELLER; 07/01/2013; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 39,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;4783; TV LCD 32 - SANSUNG; 07/01/2013; FUNDO MUNICIPAL DE SAUDE; Baixado;R$ 218,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;4324; MICROCOMPUTADOR PROC. INTEL/HD SATA 500GB/MEMORIA 8GB/GRAVADOR DVD-RW MONITOR LCD 20 POLEGADAS; 04/12/2012; MANUTENÇÃO DA SECRETARIA DE ARRECADAÇÃO; Ativo;R$ 189,60; Compra Normal
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 3 - INFORMATICA;164; NOOTBOOK  DELL ISPIRON 15 COM TELE DE 15 PROCESADOR CORE I7 WINDOS 8; 22/11/2012; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 295,97; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; Ar Condicionado;4325; AR CONDICIONADO ELECTROLUX SPRING 7000 BTUS.; 20/11/2012; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 128,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;4321; IMPRESSORA HP LASER MONO M1536.; 20/11/2012; BENS PARA LEILÃO; Baixado;R$ 192,28; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; VEICULOS LEVES;4326; MOTO BIZ 125 ES CHASSI 9C2JC4820DR304973 COR VERMELHO METÁLICO PLACA MKQ9147 RENAVAM 496895141; 07/11/2012; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 712,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; VEICULOS PESADOS;4306;" TRATOR AGRICOLA; 4X4 4 CILINDROS 75CV. ASPIRADO NEW HOLLAND CHASSI: ZCCG97029"; 31/10/2012; MANUTENÇÃO DA SECRETARIA DE OBRAS E SERV; Ativo;R$ 7.199,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPLEMENTOS AGRÍCOLAS;4311; PLANTADORA ADUBADORA JUMIL CHASSSI: 2012/15228-1; 31/10/2012; DIRETORIA DE AGRICULTURA; Ativo;R$ 1.799,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPLEMENTOS AGRÍCOLAS;4310; GRADE HIDRAULICA AGRI-TILLAGE DE 28 DISCOS CHASSI: 60242337001001; 31/10/2012; DIRETORIA DE AGRICULTURA; Ativo;R$ 499,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPLEMENTOS AGRÍCOLAS;4307; CARRETA AGRICOLA TRITON CHASSI: 35297; 31/10/2012; DIRETORIA DE AGRICULTURA; Ativo;R$ 499,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4219; ESTADIOMETRO PERSONAL CAPRICE SANNY.; 25/10/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 57,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;4266; COMPUTADOR BITWAY 4 GIGA HD 1TB MONITOR 20 POL.; 25/10/2012; PROMOÇÃO DO ESPORTE AMADOR; Ativo;R$ 194,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3813; DESUMIDIFICADOR DE PAPEL 600 F; 25/10/2012; BENS PARA LEILÃO; Baixado;R$ 31,99; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4270; DESUMIDIFICADOR DE PAPEL 600 F.; 25/10/2012; BENS INSERVÍVEIS; Ativo;R$ 31,99; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4233; DESUMIDIFICADOR DE PAPEL 600 F; 25/10/2012; BENS PARA LEILÃO; Baixado;R$ 209,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4271; ARMÁRIO KAPESBERG ALTO C/  PORTAS CILIEGIO; 25/10/2012; BENS PARA LEILÃO; Baixado;R$ 43,99; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3815; ARMÁRIO KAPESBERG ALTO C/ 2 PORTAS; 25/10/2012; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 43,99; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3811; ARQUIVO W3 DE METAL; 25/10/2012; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 36,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;4262; NOTEBOOK POSITIVO MASTER N170I - FNDE C/ MOUSE USB; 19/10/2012; APOIO A CRIANÇA E AO ADOLECESTE EM SITUA; Ativo;R$ 148,61; Doação
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 3 - INFORMATICA;163; IMPRESSORA HP DESTJ 1000; 22/09/2012; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 149,40; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; VEICULOS LEVES; -; VECTRA GLS PLACA CNS 9521 ANO 1998, TRANSF. Nº 81; 18/09/2012; BENS INSERVÍVEIS; Baixado;R$ 17.538,15; Compra Normal
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 3 - INFORMATICA;162; IMPRESSORA BROTHER MULTIFUNCIONAL MONO LESAR MOD MFC 7860DW NA COR PRETA; 05/09/2012; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 125,00; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHOS ELETRO-ELETRÔNICOS;4213; ASPIRADOR DE PO - ARNO; 27/08/2012; BENS PARA LEILÃO; Baixado;R$ 31,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;4227; FORNO ELETRICO - PHILCO; 27/08/2012; BENS INSERVÍVEIS; Baixado;R$ 215,95; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;4231; MICROONDAS 31L - ELETROLUX; 27/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 37,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;4226; MAQUINA DE LAVAR ROUPAS 12KG ELECTROLUX; 27/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Baixado;R$ 134,50; Compra Normal
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 2 - ELETRONICOS;161; TELEVISOR LCD SONY 32 POLEGADAS; 17/08/2012; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 115,00; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;7871; AERIO 3PTS IMOBAL; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 59,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3998; ARMARIO KAPESBERG ALTO 1013 CILIEGIO; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 43,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3939; ARMARIO KAPESBERG ALTO 1013 CILIEGIO; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 43,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3946; ARMARIO KAPESBERG ALTO 1013 CILIEGIO; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 43,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4210; BALCAO DE PIA 3 PTS 4 GAV. IMOBAL; 15/08/2012; BENS PARA LEILÃO; Baixado;R$ 82,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3871; BALCAO EM MDF P/COZINHA IMOBAL; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 134,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3956; MESA KAPESBERG 1,20 CILIEGIO C/GAVETEIRO; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 32,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3945; MESA KAPESBERG 1,20 CILIEGIO C/GAVETEIRO; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 32,70; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4239; PEDRA DE GRANITO LUSTRADO VENTURINE; 15/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 132,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;8178; ESTADIOMETRO DE PAREDE ( AFERIR ALTURA); 15/08/2012; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 32,22; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4417; CADEIRA RECLINAVEL - DIVÃ; 15/08/2012; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 35,64; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4209; BALANÇA INFANTIL DIGITAL BIVOLT.; 15/08/2012; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 80,58; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS MÉDICOS;4245; APARELHO DE ULTRA-SOM HD7 XE SÉRIE BR 53110; 14/08/2012; FUNDO MUNICIPAL DE SAUDE; Baixado;R$ 9.333,40; Compra Normal
 CAMARA MUNICIPAL DE BALNEARIO GAIVOTA; MOVEIS; Cod.: 3 - INFORMATICA;160; MAQUINA DE IMPRIMIR ETIQUETA A QL 570; 11/08/2012; CAMARA MUNICIPAL DE VEREADORES; Baixado;R$ 49,00; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4265; ADUÇÃO DE BRAÇOS  (MULTIEXERCITADOR); 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 395,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4264; ADUÇÃO DE BRAÇOS  ( REMADA SENTADA); 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 395,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;7698; ADUÇÃO DE PERNAS ( ACADEMIA DE GINÁSTICA) SEC. TUR. CULT. E ESPORTE.; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;7697; ADUÇÃO DE PERNAS ( ACADEMIA DE GINÁSTICA) SEC. TUR. CULT. E ESPORTE.; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;7696; ALONGADOR C/ TRÊS ALTURAS; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4206; ALONGADOR (DESENVOLVIMENTO); 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4298; ALONGFLEX ( SURF ); 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4292; ALONGFLEX (SURF); 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4207; MASSAGEADOR DUPLO ( SIMULADOR DE CAMINHADA ); 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 245,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4256; MASSAGEADOR DUPLO; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 245,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4694; ESQUI INDIVIDUAL; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4696; ESQUI INDIVIDUAL; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 195,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4700; ROTAÇÃO VERTICAL C/ DIAGONAL; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 211,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4695; ROTAÇÃO VERTICAL C/ DIAGONAL; 09/08/2012; PROMOÇÃO E MANUTENÇÃO DAS ATIVIDADES TUR; Ativo;R$ 211,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;4277; FOGAO BRASLAR 4B FENIX BLACK C/ACEND. NOMATIZ; 07/08/2012; BENS PARA LEILÃO; Baixado;R$ 277,61; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; EQUIPAMENTOS DOMÉSTICOS;2635; CARRO FUNCIONAL CINZA 1021  (CARRO DE LIMPEZA); 06/08/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 47,57; Compra Normal
 CÂMARA MUNICIPAL BALNEÁRIO GAIVOTA; MOVEIS; Cod.: 7 - MOVEIS;159; RACK HB LEGO MARFIN; 31/07/2012; CAMARA MUNICIPAL DE VEREADORES; Em uso;R$ 3,30; Compra
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; CÂMARA FOTOGRÁFICA;6766; CAMERA DIGITAL SONY DSC-W570/S; 18/07/2012; BENS PARA LEILÃO; Baixado;R$ 59,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHOS ELETRO-ELETRÔNICOS;3687; PROJETOR DE IMAGENS DATA SHOW SONY VPL EX100; 18/07/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 222,40; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;3685; NOTEBOOK LG A520 I3 15,6 4GIGA HD500 3D; 18/07/2012; BENS PARA LEILÃO; Baixado;R$ 352,30; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3806; ARQUIVO KAESBERG 4 GAVETA CILIEGIO REF 1004; 16/07/2012; MANUTENÇÃO DO CONSELHO TUTELAR; Ativo;R$ 43,90; Doação
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3994; BALÇÃO ATENDIMENTO REGIANI C/ TECLADO CARVALHO; 16/07/2012; FUNDO MUNICIPAL DE SAUDE; Baixado;R$ 162,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3948; ARMARIO KAPESBERG ALTO 1013 CINZA; 16/07/2012; FUNDO MUNICIPAL DE SAUDE; Ativo;R$ 43,99; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ESTABILIZADOR/NOBREAK;592; NOBREAK 600VA; 16/07/2012; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 32,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHO DE COMUNICAÇÃO;3925; FAX PANASONIC; 10/07/2012; FUNDO MUNICIPAL DE SAUDE; Baixado;R$ 352,39; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MÁQUINAS PARA ESCRITÓRIO;3842; FRAGMENTADORA DE PAPEL 15 FLS; 10/07/2012; BENS PARA LEILÃO; Baixado;R$ 470,83; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;3705; COMPUTADOR BITWAY DUAL  CORE 4 GIGA HD 500GB; 10/07/2012; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 147,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;360; COMPUTADOR BITWAY DUAL  CORE 4 GIGA HD 500GB; 10/07/2012; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 147,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;3604; FOGÃO DAKO 4 BOCAS INDUSTRIAL; 10/07/2012; BENS INSERVÍVEIS; Baixado;R$ 426,55; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; ELETRODOMÉSTICOS;3603; REFRIGERADOR ELECTROLUX DC-49 462 LT; 10/07/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 178,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3701; TAMPO DE PEDRA DE GRANITO VENTURINI 1,500X600 C/CUBA INOX; 10/07/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 128,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;4268; TAMPO DE PEDRA DE GRANITO VENTURINI 1,500X600 S/CUBA; 10/07/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 72,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3702; ESTANTE W3 P/LIVROS 2 FACES C/12 PRAT C/ 5 BLIBIOCANTOS; 10/07/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 82,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3593; ESTANTE W3 P/LIVROS 2 FACES C/12 PRAT C/ 5 BLIBIOCANTOS; 10/07/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 82,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; APARELHOS ELETRO-ELETRÔNICOS;4282; GRAVADOR DE VOZ ANALÓGICO; 04/07/2012; BENS INSERVÍVEIS; Baixado;R$ 350,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; DECORAÇÕES E ACESSÓRIOS;4250; CORTINA PERSIANA VERTICAIS 3.70X2.00; 02/07/2012; BENS PARA LEILÃO; Baixado;R$ 37,00; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MICROCOMPUTADOR;664; COMPUTADOR BITWAY DUAL CORE 4 GIGA HD500; 02/07/2012; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 147,90; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; IMPRESSORAS;4753; IMPRESSORA HP MULTFUNCIONAL JATO DE TINTA 3050; 02/07/2012; BENS PARA LEILÃO; Baixado;R$ 36,99; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;2064; ARTMARIO KAPESBERG ALTO 1013 CILIEGIO; 02/07/2012; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 43,99; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3880; MESA KAPESBERG 1,50 C/ GAVETEIRO CILIEGIO; 02/07/2012; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 36,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3898; MESA KAPESBERG 1,50 C/ GAVETEIRO CILIEGIO; 02/07/2012; MANUTENÇÃO DA SECRETARIA DE ADMINISTRAÇÃ; Ativo;R$ 36,80; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3584; KIT OFFICE KAPESBERG DE CANTO C/GAVETEIRO CINZA; 02/07/2012; DIRETORIA DE MEIO AMBIENTE; Ativo;R$ 44,50; Compra Normal
 PREFEITURA MUNICIPAL DE BALNEÁRIO GAIVOTA; Móveis; MOBILIÁRIO EM GERAL;3664; ARMARIO EM MDF DE 1800X800X500; 29/06/2012; MANUTENÇÃO DA SECRETARIA DE EDUCAÇÃO; Ativo;R$ 85,90; Compra Normal
