Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 911180233000100; Dedução ISSQN Dívida Ativa - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000100; Dedução ISSQN Dívida Ativa - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000100; Dedução ISSQN Dívida Ativa - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000100; Dedução ISSQN Dívida Ativa - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000100; Dedução ISSQN Dívida Ativa - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; Dedução ISSQN Dívida Ativa - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000200; Dedução ISSQN Dívida Ativa - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000200; Dedução ISSQN Dívida Ativa - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000200; Dedução ISSQN Dívida Ativa - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180233000200; Dedução ISSQN Dívida Ativa - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; Dedução ISSQN Dívida Ativa - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180234000100; Dedução ISSQN DA Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180234000100; Dedução ISSQN DA Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180234000100; Dedução ISSQN DA Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180234000100; Dedução ISSQN DA Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre a Produção, circulação de Mercadorias e Serviços; (R)Imposto sobre Serviços de Qualquer Natureza; (R)Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; Dedução ISSQN DA Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000100; Dedução IPTU Principal - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000100; Dedução IPTU Principal - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000100; Dedução IPTU Principal - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000100; Dedução IPTU Principal - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000100; Dedução IPTU Principal - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000100; Dedução IPTU Principal - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; Dedução IPTU Principal - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000200; Dedução IPTU Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000200; Dedução IPTU Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000200; Dedução IPTU Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000200; Dedução IPTU Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000200; Dedução IPTU Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180111000200; Dedução IPTU Principal - Renúncia; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; Dedução IPTU Principal - Renúncia; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180112000100; Dedução IPTU Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180112000100; Dedução IPTU Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180112000100; Dedução IPTU Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
 911180112000100; Dedução IPTU Multas e Juros - Descontos; DEDUÇÕES DA RECEITA CORRENTE; (R)IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA; (R)DEDUCOES DA RECEITA DE IMPOSTOS; Deduções da Receita Corrente; (R)Impostos Específicos de Estados/DF Municípios; (R)Impostos sobre o Patrimônio para Estados/DF/Municípios; (R)Imposto sobre a Propriedade Predial e Territorial Urbana; (R)Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; Dedução IPTU Multas e Juros - Descontos; -; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; 0
